country_code,country,Adjustment,Date,pct_ca_oecd,cn,cn_2,pct_ca,ca,pct_ca_sa_2,cab
SWE,Sweden,Calendar and seasonally adjusted,1998-Q1,3.525964,144,Sweden,3.76227647066116,2.89775430821628,3.0638938,2.89775419235229
SWE,Sweden,Calendar and seasonally adjusted,1999-Q1,3.805126,144,Sweden,3.96561399102211,3.05950913523926,3.2939547,3.05950903892517
SWE,Sweden,Calendar and seasonally adjusted,2000-Q1,3.894392,144,Sweden,3.99017035961151,3.240320309027,3.3268911,3.24032020568848
SWE,Sweden,Calendar and seasonally adjusted,2001-Q1,4.652914,144,Sweden,6.85133188962936,3.76929524651612,6.1792347,3.76929521560669
SWE,Sweden,Calendar and seasonally adjusted,2002-Q1,4.356403,144,Sweden,5.45469969511032,4.91106813193012,4.8091132,4.91106796264648
SWE,Sweden,Calendar and seasonally adjusted,2003-Q1,5.797064,144,Sweden,6.29312247037888,4.2553918007127,5.6483006,4.2553915977478
SWE,Sweden,Calendar and seasonally adjusted,2004-Q1,5.941691,144,Sweden,6.45584687590599,5.1234431378377,5.8334094,5.12344312667847
SWE,Sweden,Calendar and seasonally adjusted,2005-Q1,6.038899,144,Sweden,6.81547746062279,5.22894472583274,6.1684397,5.22894477844238
SWE,Sweden,Calendar and seasonally adjusted,2006-Q1,8.21002,144,Sweden,9.70257073640823,8.30597997723188,9.0204617,8.30597972869873
SWE,Sweden,Calendar and seasonally adjusted,2007-Q1,8.281704,144,Sweden,9.85237285494804,8.04559585883391,9.1876894,8.0455961227417
SWE,Sweden,Calendar and seasonally adjusted,2008-Q1,7.968102,144,Sweden,10.1741805672646,8.02322269078037,9.5199326,8.02322292327881
SWE,Sweden,Calendar and seasonally adjusted,2009-Q1,5.889117,144,Sweden,7.24340528249741,4.39197319495532,6.6130252,4.39197301864624
SWE,Sweden,Calendar and seasonally adjusted,2010-Q1,5.892294,144,Sweden,6.8910576403141,5.27422983507342,6.2380914,5.27423000335693
SWE,Sweden,Calendar and seasonally adjusted,2011-Q1,5.523665,144,Sweden,8.11432078480721,5.58503011397984,7.4376825,5.58503007888794
SWE,Sweden,Calendar and seasonally adjusted,2012-Q1,5.49755,144,Sweden,.,5.4416809246178,.,5.44168090820312
SWE,Sweden,Calendar and seasonally adjusted,2013-Q1,4.389021,144,Sweden,.,5.70511069707739,.,5.70511054992676
SWE,Sweden,Calendar and seasonally adjusted,2014-Q1,3.478446,144,Sweden,.,4.5051761992233,.,4.50517606735229
SWE,Sweden,Calendar and seasonally adjusted,2015-Q1,2.844215,144,Sweden,.,3.49382988057382,.,3.49382996559143
SWE,Sweden,Calendar and seasonally adjusted,2016-Q1,2.099358,144,Sweden,.,2.61090147101341,.,2.61090135574341
SWE,Sweden,Calendar and seasonally adjusted,2017-Q1,2.201533,144,Sweden,.,2.5008270259602,.,2.5008270740509
SWE,Sweden,Calendar and seasonally adjusted,2018-Q1,2.528053,144,Sweden,.,2.34821944270467,.,2.34821939468384
SWE,Sweden,Calendar and seasonally adjusted,2019-Q1,5.665983,144,Sweden,.,4.9871356330438,.,4.98713541030884
SWE,Sweden,Calendar and seasonally adjusted,2020-Q1,5.725613,144,Sweden,.,5.71871862205933,.,5.71871852874756
SWE,Sweden,Calendar and seasonally adjusted,2021-Q1,6.739158,144,Sweden,.,5.99229199372562,.,5.99229192733765
SWE,Sweden,Calendar and seasonally adjusted,2022-Q1,4.682364,144,Sweden,.,2.71726700554411,.,2.71726703643799
SWE,Sweden,Calendar and seasonally adjusted,2023-Q1,6.851379,.,.,.,.,.,.
SWE,Sweden,Calendar and seasonally adjusted,2024-Q1,7.260184,.,.,.,.,.,.
CHN,China (People’s Republic of),Calendar and seasonally adjusted,1998-Q1,3.036373,924,China,5.70884272456169,,5.70884272456169,5.70884275436401
CHN,China (People’s Republic of),Calendar and seasonally adjusted,1999-Q1,1.912747,924,China,2.07377877086401,0.823307032140648,2.07377877086401,0.823307037353516
CHN,China (People’s Republic of),Calendar and seasonally adjusted,2000-Q1,1.669569,924,China,2.16319970786572,1.98858670178652,2.16319970786572,1.98858666419983
CHN,China (People’s Republic of),Calendar and seasonally adjusted,2001-Q1,1.284582,924,China,1.72663033008575,2.72599501976159,1.72663033008575,2.72599506378174
CHN,China (People’s Republic of),Calendar and seasonally adjusted,2002-Q1,2.377648,924,China,3.06002553552389,3.56118672559822,3.06002553552389,3.56118679046631
CHN,China (People’s Republic of),Calendar and seasonally adjusted,2003-Q1,2.55696,924,China,0.413844175636768,1.6955380583992,0.413844175636768,1.69553804397583
CHN,China (People’s Republic of),Calendar and seasonally adjusted,2004-Q1,3.475081,924,China,-1.11794443801045,2.29823486950466,-1.11794443801045,2.2982349395752
CHN,China (People’s Republic of),Calendar and seasonally adjusted,2005-Q1,5.71189,924,China,5.18479384481907,6.40644874426712,5.18479384481907,6.40644884109497
CHN,China (People’s Republic of),Calendar and seasonally adjusted,2006-Q1,8.304268,924,China,5.79782575368881,7.64389354487705,5.79782575368881,7.64389371871948
CHN,China (People’s Republic of),Calendar and seasonally adjusted,2007-Q1,9.799387,924,China,8.56998339295387,11.2018962910162,8.56998339295387,11.2018966674805
CHN,China (People’s Republic of),Calendar and seasonally adjusted,2008-Q1,9.012885,924,China,5.29402196407318,10.435031044461,5.29402196407318,10.4350309371948
CHN,China (People’s Republic of),Calendar and seasonally adjusted,2009-Q1,4.686972,924,China,7.06482753157616,7.4562096866741,7.06482753157616,7.45620965957642
CHN,China (People’s Republic of),Calendar and seasonally adjusted,2010-Q1,3.839515,924,China,1.54345547780395,3.05614289778954,1.54345547780395,3.05614280700684
CHN,China (People’s Republic of),Calendar and seasonally adjusted,2011-Q1,1.774467,924,China,.,1.1300379051888,.,1.13003790378571
CHN,China (People’s Republic of),Calendar and seasonally adjusted,2012-Q1,2.48187,924,China,.,2.70762297208428,.,2.70762300491333
CHN,China (People’s Republic of),Calendar and seasonally adjusted,2013-Q1,1.509268,924,China,.,3.17347173476986,.,3.17347168922424
CHN,China (People’s Republic of),Calendar and seasonally adjusted,2014-Q1,2.217301,924,China,.,1.28575757510864,.,1.28575754165649
CHN,China (People’s Republic of),Calendar and seasonally adjusted,2015-Q1,2.621078,924,China,.,4.01742978890554,.,4.0174298286438
CHN,China (People’s Republic of),Calendar and seasonally adjusted,2016-Q1,1.670252,924,China,.,2.5789103457063,.,2.57891035079956
CHN,China (People’s Republic of),Calendar and seasonally adjusted,2017-Q1,1.505358,924,China,.,1.50344053597963,.,1.50344049930573
CHN,China (People’s Republic of),Calendar and seasonally adjusted,2018-Q1,0.1705682,924,China,.,-0.688085369943445,.,-0.688085377216339
CHN,China (People’s Republic of),Calendar and seasonally adjusted,2019-Q1,0.7070242,924,China,.,1.34987284738534,.,1.34987282752991
CHN,China (People’s Republic of),Calendar and seasonally adjusted,2020-Q1,1.659952,924,China,.,-1.11077656929185,.,-1.11077654361725
CHN,China (People’s Republic of),Calendar and seasonally adjusted,2021-Q1,1.939491,924,China,.,2.60179718826596,.,2.60179710388184
CHN,China (People’s Republic of),Calendar and seasonally adjusted,2022-Q1,2.418607,924,China,.,2.98406675248826,.,2.98406672477722
CHN,China (People’s Republic of),Calendar and seasonally adjusted,2023-Q1,1.441732,.,.,.,.,.,.
CHN,China (People’s Republic of),Calendar and seasonally adjusted,2024-Q1,2.262525,.,.,.,.,.,.
GBR,United Kingdom,Calendar and seasonally adjusted,2004-Q1,-2.356108,112,United Kingdom,-1.47054521366954,-2.5236056808172,-1.9831698,-2.52360558509827
GBR,United Kingdom,Calendar and seasonally adjusted,2004-Q2,-2.422574,112,United Kingdom,-2.96370666474104,-2.52129337778222,-2.4069476,-2.52129340171814
GBR,United Kingdom,Calendar and seasonally adjusted,2004-Q3,-3.209366,112,United Kingdom,-2.90456954389811,-3.24953627603263,-2.3119562,-3.24953627586365
GBR,United Kingdom,Calendar and seasonally adjusted,2004-Q4,-1.243594,112,United Kingdom,-0.983300339430571,-1.21903961804806,-1.6398279,-1.21903955936432
GBR,United Kingdom,Calendar and seasonally adjusted,2005-Q1,-1.949281,112,United Kingdom,-2.34596226364374,-2.11966713548992,-2.494173,-2.11966705322266
GBR,United Kingdom,Calendar and seasonally adjusted,2005-Q2,-0.6918399,112,United Kingdom,-1.68360061943531,-0.726230373703058,-1.9380785,-0.726230382919312
GBR,United Kingdom,Calendar and seasonally adjusted,2005-Q3,-2.74289,112,United Kingdom,-3.81059125065804,-2.64525660038166,-3.0350359,-2.64525651931763
GBR,United Kingdom,Calendar and seasonally adjusted,2005-Q4,-2.584852,112,United Kingdom,-2.76214089244604,-2.67538677760917,-3.0719772,-2.67538666725159
GBR,United Kingdom,Calendar and seasonally adjusted,2006-Q1,-3.25985,112,United Kingdom,-3.34991067647934,-3.32906175702942,-3.2576697,-3.32906174659729
GBR,United Kingdom,Calendar and seasonally adjusted,2006-Q2,-2.907569,112,United Kingdom,-2.90431976318359,-2.94089623424812,-3.3868504,-2.9408962726593
GBR,United Kingdom,Calendar and seasonally adjusted,2006-Q3,-3.349574,112,United Kingdom,-4.01205942034721,-3.40212370429556,-3.3257003,-3.40212368965149
GBR,United Kingdom,Calendar and seasonally adjusted,2006-Q4,-2.966211,112,United Kingdom,-3.20923812687397,-2.9882841863362,-3.5456564,-2.98828411102295
GBR,United Kingdom,Calendar and seasonally adjusted,2007-Q1,-3.92484,112,United Kingdom,-3.31255160272121,-4.19086444033896,-3.4311372,-4.19086456298828
GBR,United Kingdom,Calendar and seasonally adjusted,2007-Q2,-2.817602,112,United Kingdom,-2.61001326143742,-2.8915431998158,-2.5963306,-2.89154314994812
GBR,United Kingdom,Calendar and seasonally adjusted,2007-Q3,-4.387207,112,United Kingdom,-3.66028882563114,-4.27375634075161,-2.7992082,-4.27375650405884
GBR,United Kingdom,Calendar and seasonally adjusted,2007-Q4,-3.784124,112,United Kingdom,-0.841677468270063,-3.78124681154984,-1.3747068,-3.78124690055847
GBR,United Kingdom,Calendar and seasonally adjusted,2008-Q1,-3.486928,112,United Kingdom,-0.434891693294048,-3.69695398378445,-1.1922886,-3.69695401191711
GBR,United Kingdom,Calendar and seasonally adjusted,2008-Q2,-4.247975,112,United Kingdom,-2.01148577034473,-4.30082590220839,-1.694178,-4.30082607269287
GBR,United Kingdom,Calendar and seasonally adjusted,2008-Q3,-3.584304,112,United Kingdom,-2.33367644250393,-3.68733145569889,-1.7216028,-3.68733143806458
GBR,United Kingdom,Calendar and seasonally adjusted,2008-Q4,-4.129115,112,United Kingdom,-2.04034931957722,-4.16113693757915,-2.4125427,-4.16113710403442
GBR,United Kingdom,Calendar and seasonally adjusted,2009-Q1,-3.990188,112,United Kingdom,-1.39975612983108,-4.31698167801672,-1.6215083,-4.31698179244995
GBR,United Kingdom,Calendar and seasonally adjusted,2009-Q2,-3.81914,112,United Kingdom,-3.00421230494976,-3.83720689797775,-2.4948316,-3.83720684051514
GBR,United Kingdom,Calendar and seasonally adjusted,2009-Q3,-2.29673,112,United Kingdom,-1.74622032791376,-2.30082593751603,-1.7649563,-2.30082583427429
GBR,United Kingdom,Calendar and seasonally adjusted,2009-Q4,-2.170232,112,United Kingdom,-0.596749922260642,-2.1641541038526,-1.2125504,-2.16415405273438
GBR,United Kingdom,Calendar and seasonally adjusted,2010-Q1,-2.325986,112,United Kingdom,-2.93491650372744,-2.55806575077555,-2.5957211,-2.55806565284729
GBR,United Kingdom,Calendar and seasonally adjusted,2010-Q2,-2.221956,112,United Kingdom,-1.95753816515207,-2.34299474888852,-1.8687807,-2.34299468994141
GBR,United Kingdom,Calendar and seasonally adjusted,2010-Q3,-3.283914,112,United Kingdom,-2.41840947419405,-3.42571731045902,-2.4889284,-3.4257173538208
GBR,United Kingdom,Calendar and seasonally adjusted,2010-Q4,-3.194777,112,United Kingdom,-2.65743229538202,-3.1933762649494,-2.8587795,-3.19337630271912
GBR,United Kingdom,Calendar and seasonally adjusted,2011-Q1,-0.6996042,112,United Kingdom,.,-0.951908751543392,.,-0.951908767223358
GBR,United Kingdom,Calendar and seasonally adjusted,2011-Q2,-1.299822,112,United Kingdom,.,-1.41697463443459,.,-1.41697466373444
GBR,United Kingdom,Calendar and seasonally adjusted,2011-Q3,-2.720642,112,United Kingdom,.,-2.81472635670626,.,-2.81472635269165
GBR,United Kingdom,Calendar and seasonally adjusted,2011-Q4,-1.793921,112,United Kingdom,.,-2.02537328045044,.,-2.02537322044373
GBR,United Kingdom,Calendar and seasonally adjusted,2012-Q1,-1.877797,112,United Kingdom,.,-2.10256059315335,.,-2.10256052017212
GBR,United Kingdom,Calendar and seasonally adjusted,2012-Q2,-3.928799,112,United Kingdom,.,-3.9544459869644,.,-3.9544460773468
GBR,United Kingdom,Calendar and seasonally adjusted,2012-Q3,-2.919269,112,United Kingdom,.,-3.17237448476718,.,-3.17237448692322
GBR,United Kingdom,Calendar and seasonally adjusted,2012-Q4,-3.844698,112,United Kingdom,.,-3.91354667911043,.,-3.91354656219482
GBR,United Kingdom,Calendar and seasonally adjusted,2013-Q1,-4.296311,112,United Kingdom,.,-4.58018752696813,.,-4.58018732070923
GBR,United Kingdom,Calendar and seasonally adjusted,2013-Q2,-4.035558,112,United Kingdom,.,-4.08152197247198,.,-4.08152198791504
GBR,United Kingdom,Calendar and seasonally adjusted,2013-Q3,-4.621658,112,United Kingdom,.,-4.74285879534367,.,-4.74285888671875
GBR,United Kingdom,Calendar and seasonally adjusted,2013-Q4,-5.599282,112,United Kingdom,.,-5.67613647671762,.,-5.67613649368286
GBR,United Kingdom,Calendar and seasonally adjusted,2014-Q1,-4.047343,112,United Kingdom,.,-4.18104190413506,.,-4.1810417175293
GBR,United Kingdom,Calendar and seasonally adjusted,2014-Q2,-4.07779,112,United Kingdom,.,-4.14022612221006,.,-4.14022588729858
GBR,United Kingdom,Calendar and seasonally adjusted,2014-Q3,-5.028855,112,United Kingdom,.,-5.28411085696048,.,-5.28411102294922
GBR,United Kingdom,Calendar and seasonally adjusted,2014-Q4,-6.879816,112,United Kingdom,.,-6.94384513203205,.,-6.94384527206421
GBR,United Kingdom,Calendar and seasonally adjusted,2015-Q1,-5.591557,112,United Kingdom,.,-5.89890710382514,.,-5.89890718460083
GBR,United Kingdom,Calendar and seasonally adjusted,2015-Q2,-3.059017,112,United Kingdom,.,-3.27241685246438,.,-3.27241683006287
GBR,United Kingdom,Calendar and seasonally adjusted,2015-Q3,-4.406531,112,United Kingdom,.,-4.45586030972522,.,-4.45586013793945
GBR,United Kingdom,Calendar and seasonally adjusted,2015-Q4,-6.708418,112,United Kingdom,.,-6.62306275106787,.,-6.62306261062622
GBR,United Kingdom,Calendar and seasonally adjusted,2016-Q1,-5.776186,112,United Kingdom,.,-5.71720441681509,.,-5.71720457077026
GBR,United Kingdom,Calendar and seasonally adjusted,2016-Q2,-5.274554,112,United Kingdom,.,-5.44540377669004,.,-5.44540357589722
GBR,United Kingdom,Calendar and seasonally adjusted,2016-Q3,-6.67291,112,United Kingdom,.,-6.71793585778372,.,-6.71793603897095
GBR,United Kingdom,Calendar and seasonally adjusted,2016-Q4,-4.089656,112,United Kingdom,.,-4.08535494788647,.,-4.08535480499268
GBR,United Kingdom,Calendar and seasonally adjusted,2017-Q1,-3.173911,112,United Kingdom,.,-3.21346401977397,.,-3.21346402168274
GBR,United Kingdom,Calendar and seasonally adjusted,2017-Q2,-4.392879,112,United Kingdom,.,-4.71346945391602,.,-4.71346950531006
GBR,United Kingdom,Calendar and seasonally adjusted,2017-Q3,-3.350171,112,United Kingdom,.,-3.3461269728845,.,-3.34612703323364
GBR,United Kingdom,Calendar and seasonally adjusted,2017-Q4,-3.065568,112,United Kingdom,.,-3.17093888028993,.,-3.17093896865845
GBR,United Kingdom,Calendar and seasonally adjusted,2018-Q1,-4.108026,112,United Kingdom,.,-4.04368009295557,.,-4.04368019104004
GBR,United Kingdom,Calendar and seasonally adjusted,2018-Q2,-3.387673,112,United Kingdom,.,-3.56886687172685,.,-3.56886696815491
GBR,United Kingdom,Calendar and seasonally adjusted,2018-Q3,-3.652687,112,United Kingdom,.,-3.75233828659222,.,-3.75233817100525
GBR,United Kingdom,Calendar and seasonally adjusted,2018-Q4,-4.552315,112,United Kingdom,.,-4.90552040068633,.,-4.90552043914795
GBR,United Kingdom,Calendar and seasonally adjusted,2019-Q1,-6.24613,112,United Kingdom,.,-6.23415786522868,.,-6.23415803909302
GBR,United Kingdom,Calendar and seasonally adjusted,2019-Q2,-2.406205,112,United Kingdom,.,-2.78434410890742,.,-2.78434419631958
GBR,United Kingdom,Calendar and seasonally adjusted,2019-Q3,-2.401248,112,United Kingdom,.,-2.57304895025427,.,-2.57304906845093
GBR,United Kingdom,Calendar and seasonally adjusted,2019-Q4,0.2030904,112,United Kingdom,.,0.179133185611572,.,0.17913319170475
GBR,United Kingdom,Calendar and seasonally adjusted,2020-Q1,-2.292896,112,United Kingdom,.,-2.19482878406593,.,-2.194828748703
GBR,United Kingdom,Calendar and seasonally adjusted,2020-Q2,-2.058552,112,United Kingdom,.,-1.14174634863928,.,-1.1417464017868
GBR,United Kingdom,Calendar and seasonally adjusted,2020-Q3,-2.01178,112,United Kingdom,.,-2.61863710309994,.,-2.61863708496094
GBR,United Kingdom,Calendar and seasonally adjusted,2020-Q4,-5.288219,112,United Kingdom,.,-6.63373271616148,.,-6.63373279571533
GBR,United Kingdom,Calendar and seasonally adjusted,2021-Q1,-0.6301209,112,United Kingdom,.,-2.28430201882758,.,-2.28430199623108
GBR,United Kingdom,Calendar and seasonally adjusted,2021-Q2,0.6205575,112,United Kingdom,.,-1.22831960064102,.,-1.22831964492798
GBR,United Kingdom,Calendar and seasonally adjusted,2021-Q3,-2.439649,112,United Kingdom,.,-4.00419653785627,.,-4.00419664382935
GBR,United Kingdom,Calendar and seasonally adjusted,2021-Q4,0.6816484,112,United Kingdom,.,-0.54402372454512,.,-0.544023752212524
GBR,United Kingdom,Calendar and seasonally adjusted,2022-Q1,-6.490581,112,United Kingdom,.,-7.18286132452781,.,-7.182861328125
GBR,United Kingdom,Calendar and seasonally adjusted,2022-Q2,-2.90359,112,United Kingdom,.,-5.4502316122472,.,-5.45023155212402
GBR,United Kingdom,Calendar and seasonally adjusted,2022-Q3,-1.001488,112,United Kingdom,.,,.,.
GBR,United Kingdom,Calendar and seasonally adjusted,2022-Q4,1.69036,.,.,.,.,.,.
GBR,United Kingdom,Calendar and seasonally adjusted,2023-Q1,-3.76281,.,.,.,.,.,.
GBR,United Kingdom,Calendar and seasonally adjusted,2023-Q2,-5.275466,.,.,.,.,.,.
GBR,United Kingdom,Calendar and seasonally adjusted,2023-Q3,-2.214566,.,.,.,.,.,.
GBR,United Kingdom,Calendar and seasonally adjusted,2023-Q4,-2.803257,.,.,.,.,.,.
GBR,United Kingdom,Calendar and seasonally adjusted,2024-Q1,-2.276763,.,.,.,.,.,.
GBR,United Kingdom,Calendar and seasonally adjusted,2024-Q2,-3.724962,.,.,.,.,.,.
GBR,United Kingdom,Calendar and seasonally adjusted,2024-Q3,-1.736651,.,.,.,.,.,.
GBR,United Kingdom,Calendar and seasonally adjusted,2024-Q4,-2.891643,.,.,.,.,.,.
USA,United States,Calendar and seasonally adjusted,1960-Q1,0.2579941,111,United States,0.304364319890738,0.257994132476301,0.22880988,0.257994145154953
USA,United States,Calendar and seasonally adjusted,1960-Q2,0.391809,111,United States,0.478905346244574,0.391808974643306,0.39825632,0.391808986663818
USA,United States,Calendar and seasonally adjusted,1960-Q3,0.6128987,111,United States,0.269943289458752,0.612898732413985,0.67275501,0.612898707389832
USA,United States,Calendar and seasonally adjusted,1960-Q4,0.8204414,111,United States,1.09757483005524,0.820441431551823,0.85288293,0.820441424846649
USA,United States,Calendar and seasonally adjusted,1961-Q1,0.9093277,111,United States,0.950263161212206,0.909327765321512,0.87217595,0.909327745437622
USA,United States,Calendar and seasonally adjusted,1961-Q2,0.6523324,111,United States,0.740685081109405,0.652332394315492,0.65686968,0.652332365512848
USA,United States,Calendar and seasonally adjusted,1961-Q3,0.594718,111,United States,0.260502635501325,0.594718002198484,0.6662713,0.594717979431152
USA,United States,Calendar and seasonally adjusted,1961-Q4,0.5738772,111,United States,0.840150471776724,0.573877219210075,0.59999048,0.573877215385437
USA,United States,Calendar and seasonally adjusted,1962-Q1,0.4350073,111,United States,0.526611134409904,0.43500731465473,0.44621489,0.435007303953171
USA,United States,Calendar and seasonally adjusted,1962-Q2,0.696242,111,United States,0.825822632759809,0.696241959071633,0.73727679,0.696241974830627
USA,United States,Calendar and seasonally adjusted,1962-Q3,0.6311707,111,United States,0.284796045161784,0.63117070343351,0.6939973,0.631170690059662
USA,United States,Calendar and seasonally adjusted,1962-Q4,0.4782126,111,United States,0.732791190966964,0.478212582478605,0.4956418,0.478212594985962
USA,United States,Calendar and seasonally adjusted,1963-Q1,0.5424082,111,United States,0.698918523266912,0.542408215264641,0.61311729,0.542408227920532
USA,United States,Calendar and seasonally adjusted,1963-Q2,0.7615696,111,United States,0.896174181252718,0.761569633760592,0.80772887,0.761569619178772
USA,United States,Calendar and seasonally adjusted,1963-Q3,0.6337246,111,United States,0.216179923154414,0.633724574982466,0.63015368,0.633724570274353
USA,United States,Calendar and seasonally adjusted,1963-Q4,0.8257664,111,United States,1.15402843803167,0.825766357055256,0.91688761,0.825766384601593
USA,United States,Calendar and seasonally adjusted,1964-Q1,1.140602,111,United States,1.33475065231323,1.14060153294457,1.2434524,1.14060151576996
USA,United States,Calendar and seasonally adjusted,1964-Q2,0.8999903,111,United States,1.06722433120012,0.899990275154198,0.98143622,0.899990260601044
USA,United States,Calendar and seasonally adjusted,1964-Q3,0.9970652,111,United States,0.661668786779046,0.997065160375764,1.0764224,0.997065186500549
USA,United States,Calendar and seasonally adjusted,1964-Q4,0.9533657,111,United States,1.35449236258864,0.95336567625434,1.1171088,0.953365683555603
USA,United States,Calendar and seasonally adjusted,1965-Q1,0.7004834,111,United States,0.851916335523129,0.700483428300756,0.75858054,0.700483441352844
USA,United States,Calendar and seasonally adjusted,1965-Q2,0.8638836,111,United States,1.0522399097681,0.863883559233132,0.9694101,0.863883554935455
USA,United States,Calendar and seasonally adjusted,1965-Q3,0.6966288,111,United States,0.445301132276654,0.696628823618119,0.85907494,0.69662880897522
USA,United States,Calendar and seasonally adjusted,1965-Q4,0.6679994,111,United States,1.03837819769979,0.667999383305457,0.80326724,0.667999386787415
USA,United States,Calendar and seasonally adjusted,1966-Q1,0.4936323,111,United States,0.641185464337468,0.493632294208869,0.54163495,0.493632286787033
USA,United States,Calendar and seasonally adjusted,1966-Q2,0.3920589,111,United States,0.555738992989063,0.392058943006108,0.47605744,0.392058938741684
USA,United States,Calendar and seasonally adjusted,1966-Q3,0.2366899,111,United States,-0.0803281902335584,0.236689855765594,0.33325103,0.236689850687981
USA,United States,Calendar and seasonally adjusted,1966-Q4,0.372494,111,United States,0.710185430943966,0.372494005774617,0.4821787,0.372494012117386
USA,United States,Calendar and seasonally adjusted,1967-Q1,0.4150823,111,United States,0.584505312144756,0.415082270158854,0.47546215,0.415082275867462
USA,United States,Calendar and seasonally adjusted,1967-Q2,0.3142584,111,United States,0.470886705443263,0.314258353818628,0.39383901,0.314258366823196
USA,United States,Calendar and seasonally adjusted,1967-Q3,0.2602767,111,United States,-0.0399729615310207,0.260276711590982,0.37080807,0.260276705026627
USA,United States,Calendar and seasonally adjusted,1967-Q4,0.2151028,111,United States,0.401078956201673,0.215102803483849,0.1820689,0.215102806687355
USA,United States,Calendar and seasonally adjusted,1968-Q1,0.08621192,111,United States,0.178676971700042,8.62119207774028E-02,0.060508768,0.0862119197845459
USA,United States,Calendar and seasonally adjusted,1968-Q2,0.1408475,111,United States,0.229620630852878,0.14084748229774,0.15659946,0.140847489237785
USA,United States,Calendar and seasonally adjusted,1968-Q3,0.05847554,111,United States,-0.270205596461892,5.84755344043331E-02,0.13884756,0.0584755353629589
USA,United States,Calendar and seasonally adjusted,1968-Q4,-0.02107373,111,United States,0.136722926981747,-2.10737270539136E-02,-0.075709503,-0.0210737269371748
USA,United States,Calendar and seasonally adjusted,1969-Q1,0.04912734,111,United States,0.153189722914249,4.91273354360101E-02,0.023961283,0.0491273365914822
USA,United States,Calendar and seasonally adjusted,1969-Q2,-0.05193158,111,United States,-0.00573711695324164,-5.19315771738915E-02,-0.073924053,-0.0519315786659718
USA,United States,Calendar and seasonally adjusted,1969-Q3,0.01864157,111,United States,-0.286259152926505,1.86415730380715E-02,0.12548437,0.018641572445631
USA,United States,Calendar and seasonally adjusted,1969-Q4,0.1375528,111,United States,0.30184171628207,0.137552774318088,0.09306297,0.13755276799202
USA,United States,Calendar and seasonally adjusted,1970-Q1,0.2359208,111,United States,0.367712136358023,0.235920852359209,0.22695841,0.23592084646225
USA,United States,Calendar and seasonally adjusted,1970-Q2,0.3642581,111,United States,0.430548842996359,0.364258109848928,0.366684,0.364258110523224
USA,United States,Calendar and seasonally adjusted,1970-Q3,0.1896766,111,United States,-0.15421228017658,0.189676619778484,0.2625919,0.189676612615585
USA,United States,Calendar and seasonally adjusted,1970-Q4,0.08157206,111,United States,0.261802994646132,8.15720626708604E-02,0.052392648,0.081572063267231
USA,United States,Calendar and seasonally adjusted,1971-Q1,0.2406718,111,United States,0.429469114169478,0.240671766699907,0.28032657,0.240671768784523
USA,United States,Calendar and seasonally adjusted,1971-Q2,-0.1414893,111,United States,-0.107257766649127,-0.141489322139879,-0.16661877,-0.141489326953888
USA,United States,Calendar and seasonally adjusted,1971-Q3,-0.1820536,111,United States,-0.543938204646111,-0.182053622603859,-0.12025684,-0.182053625583649
USA,United States,Calendar and seasonally adjusted,1971-Q4,-0.3941873,111,United States,-0.265068607404828,-0.394187333077375,-0.48096814,-0.394187331199646
USA,United States,Calendar and seasonally adjusted,1972-Q1,-0.5502967,111,United States,-0.380136165767908,-0.550296641744047,-0.5331543,-0.550296664237976
USA,United States,Calendar and seasonally adjusted,1972-Q2,-0.5334938,111,United States,-0.540469959378242,-0.533493792093774,-0.59709587,-0.53349381685257
USA,United States,Calendar and seasonally adjusted,1972-Q3,-0.3982749,111,United States,-0.843352172523737,-0.398274865446634,-0.40890533,-0.39827486872673
USA,United States,Calendar and seasonally adjusted,1972-Q4,-0.3401299,111,United States,-0.116586347576231,-0.340129911566223,-0.34349005,-0.340129911899567
USA,United States,Calendar and seasonally adjusted,1973-Q1,0.04210557,111,United States,0.251067336648703,4.21055688244561E-02,0.09729863,0.042105570435524
USA,United States,Calendar and seasonally adjusted,1973-Q2,0.2469787,111,United States,0.241487403400242,0.246978718949958,0.18318813,0.246978715062141
USA,United States,Calendar and seasonally adjusted,1973-Q3,0.7635451,111,United States,0.295966048724949,0.763545114580587,0.7454112,0.763545095920563
USA,United States,Calendar and seasonally adjusted,1973-Q4,0.9166227,111,United States,1.24179357662797,0.91662269379505,1.0037525,0.916622698307037
USA,United States,Calendar and seasonally adjusted,1974-Q1,0.4324008,111,United States,0.610853778198361,0.432400823761123,0.45520518,0.432400822639465
USA,United States,Calendar and seasonally adjusted,1974-Q2,0.02875712,111,United States,0.155711208935827,2.87571173865532E-02,0.088021865,0.0287571176886559
USA,United States,Calendar and seasonally adjusted,1974-Q3,-0.07563976,111,United States,-0.6659178994596,-0.075639764978276,-0.19903458,-0.0756397619843483
USA,United States,Calendar and seasonally adjusted,1974-Q4,0.1327766,111,United States,0.436373008415103,0.132776638313062,0.19757766,0.132776632905006
USA,United States,Calendar and seasonally adjusted,1975-Q1,1.041262,111,United States,1.1606982909143,1.04126188961683,1.0088853,1.04126191139221
USA,United States,Calendar and seasonally adjusted,1975-Q2,1.214152,111,United States,1.38616822659969,1.21415162245067,1.3036411,1.21415162086487
