Country,Date,pct_ca_eurostat,Adjustment
Malta,2008-Q2,-4.6,None
Malta,2008-Q3,3.9,None
Malta,2008-Q4,-9.5,None
Malta,2009-Q1,-16.1,None
Malta,2009-Q2,0.4,None
Malta,2009-Q3,-6.6,None
Malta,2009-Q4,-11.4,None
Malta,2010-Q1,-9.9,None
Malta,2010-Q2,0.6,None
Malta,2010-Q3,-5.4,None
Malta,2010-Q4,-9.5,None
Malta,2011-Q1,-9.6,None
Malta,2011-Q2,-4.2,None
Malta,2011-Q3,7.7,None
Malta,2011-Q4,-2.6,None
Malta,2012-Q1,-2.3,None
Malta,2012-Q2,-4.9,None
Malta,2012-Q3,5.7,None
Malta,2012-Q4,-0.5,None
Malta,2013-Q1,-6.1,None
Malta,2013-Q2,0.1,None
Malta,2013-Q3,6.2,None
Malta,2013-Q4,-0.6,None
Malta,2014-Q1,1.1,None
Malta,2014-Q2,7.2,None
Malta,2014-Q3,11.6,None
Malta,2014-Q4,1.7,None
Malta,2015-Q1,5.5,None
Malta,2015-Q2,0.4,None
Malta,2015-Q3,2.1,None
Malta,2015-Q4,2.7,None
Malta,2016-Q1,-5,None
Malta,2016-Q2,-4.2,None
Malta,2016-Q3,6.3,None
Malta,2016-Q4,0,None
Malta,2017-Q1,9.4,None
Malta,2017-Q2,20.2,None
Malta,2017-Q3,23.1,None
Malta,2017-Q4,22.2,None
Malta,2018-Q1,13.7,None
Malta,2018-Q2,12.8,None
Malta,2018-Q3,17.1,None
Malta,2018-Q4,9.6,None
Malta,2019-Q1,9.4,None
Malta,2019-Q2,19.1,None
Malta,2019-Q3,21.1,None
Malta,2019-Q4,21.3,None
Malta,2020-Q1,13.9,None
Malta,2020-Q2,14.2,None
Malta,2020-Q3,14.1,None
Malta,2020-Q4,21.7,None
Malta,2021-Q1,6,None
Malta,2021-Q2,8.8,None
Malta,2021-Q3,12.4,None
Malta,2021-Q4,10,None
Malta,2022-Q1,-2.7,None
Malta,2022-Q2,-7.3,None
Malta,2022-Q3,1.2,None
Malta,2022-Q4,5.2,None
Malta,2023-Q1,3.6,None
Malta,2023-Q2,4.2,None
Malta,2023-Q3,10.7,None
Malta,2023-Q4,6.5,None
Malta,2024-Q1,3.5,None
Malta,2024-Q2,7.2,None
Malta,2024-Q3,7.7,None
Netherlands,1991-Q1,.,None
Netherlands,1991-Q2,.,None
Netherlands,1991-Q3,.,None
Netherlands,1991-Q4,.,None
Netherlands,1992-Q1,.,None
Netherlands,1992-Q2,.,None
Netherlands,1992-Q3,.,None
Netherlands,1992-Q4,.,None
Netherlands,1993-Q1,.,None
Netherlands,1993-Q2,.,None
Netherlands,1993-Q3,.,None
Netherlands,1993-Q4,.,None
Netherlands,1994-Q1,.,None
Netherlands,1994-Q2,.,None
Netherlands,1994-Q3,.,None
Netherlands,1994-Q4,.,None
Netherlands,1995-Q1,.,None
Netherlands,1995-Q2,.,None
Netherlands,1995-Q3,.,None
Netherlands,1995-Q4,.,None
Netherlands,1996-Q1,.,None
Netherlands,1996-Q2,.,None
Netherlands,1996-Q3,.,None
Netherlands,1996-Q4,.,None
Netherlands,1997-Q1,.,None
Netherlands,1997-Q2,.,None
Netherlands,1997-Q3,.,None
Netherlands,1997-Q4,.,None
Netherlands,1998-Q1,.,None
Netherlands,1998-Q2,.,None
Netherlands,1998-Q3,.,None
Netherlands,1998-Q4,.,None
Netherlands,1999-Q1,.,None
Netherlands,1999-Q2,.,None
Netherlands,1999-Q3,.,None
Netherlands,1999-Q4,.,None
Netherlands,2000-Q1,.,None
Netherlands,2000-Q2,.,None
Netherlands,2000-Q3,.,None
Netherlands,2000-Q4,.,None
Netherlands,2001-Q1,.,None
Netherlands,2001-Q2,.,None
Netherlands,2001-Q3,.,None
Netherlands,2001-Q4,.,None
Netherlands,2002-Q1,.,None
Netherlands,2002-Q2,.,None
Netherlands,2002-Q3,.,None
Netherlands,2002-Q4,.,None
Netherlands,2003-Q1,.,None
Netherlands,2003-Q2,3.7,None
Netherlands,2003-Q3,5.1,None
Netherlands,2003-Q4,7.4,None
Netherlands,2004-Q1,7.9,None
Netherlands,2004-Q2,6.5,None
Netherlands,2004-Q3,6.2,None
Netherlands,2004-Q4,9.6,None
Netherlands,2005-Q1,8.8,None
Netherlands,2005-Q2,6.8,None
Netherlands,2005-Q3,6,None
Netherlands,2005-Q4,6.6,None
Netherlands,2006-Q1,11.6,None
Netherlands,2006-Q2,9,None
Netherlands,2006-Q3,7.9,None
Netherlands,2006-Q4,7.8,None
Netherlands,2007-Q1,10.2,None
Netherlands,2007-Q2,6.3,None
Netherlands,2007-Q3,4.5,None
Netherlands,2007-Q4,6.5,None
Netherlands,2008-Q1,7.6,None
Netherlands,2008-Q2,5.1,None
Netherlands,2008-Q3,5.1,None
Netherlands,2008-Q4,1.3,None
Netherlands,2009-Q1,0.3,None
Netherlands,2009-Q2,6.1,None
Netherlands,2009-Q3,2.2,None
Netherlands,2009-Q4,5.5,None
Netherlands,2010-Q1,5,None
Netherlands,2010-Q2,6.9,None
Netherlands,2010-Q3,6.3,None
Netherlands,2010-Q4,8.2,None
Netherlands,2011-Q1,10.5,None
Netherlands,2011-Q2,4.3,None
Netherlands,2011-Q3,7.3,None
Netherlands,2011-Q4,7,None
Netherlands,2012-Q1,7.8,None
Netherlands,2012-Q2,7.7,None
Netherlands,2012-Q3,6.1,None
Netherlands,2012-Q4,9.6,None
Netherlands,2013-Q1,12,None
Netherlands,2013-Q2,6.1,None
Netherlands,2013-Q3,8,None
Netherlands,2013-Q4,7.6,None
Netherlands,2014-Q1,9.5,None
Netherlands,2014-Q2,7.8,None
Netherlands,2014-Q3,9,None
Netherlands,2014-Q4,9.2,None
Netherlands,2015-Q1,14.7,None
Netherlands,2015-Q2,-9.5,None
Netherlands,2015-Q3,7,None
Netherlands,2015-Q4,7.8,None
Netherlands,2016-Q1,8.5,None
Netherlands,2016-Q2,4.5,None
Netherlands,2016-Q3,5.8,None
Netherlands,2016-Q4,10.4,None
Netherlands,2017-Q1,10.8,None
Netherlands,2017-Q2,4.7,None
Netherlands,2017-Q3,7.3,None
Netherlands,2017-Q4,9.8,None
Netherlands,2018-Q1,10.4,None
Netherlands,2018-Q2,5.6,None
Netherlands,2018-Q3,8.4,None
Netherlands,2018-Q4,11.6,None
Netherlands,2019-Q1,8.7,None
Netherlands,2019-Q2,3.5,None
Netherlands,2019-Q3,6.6,None
Netherlands,2019-Q4,8.7,None
Netherlands,2020-Q1,5,None
Netherlands,2020-Q2,4.2,None
Netherlands,2020-Q3,6.2,None
Netherlands,2020-Q4,6.8,None
Netherlands,2021-Q1,13,None
Netherlands,2021-Q2,10.1,None
Netherlands,2021-Q3,9.3,None
Netherlands,2021-Q4,8,None
Netherlands,2022-Q1,10,None
Netherlands,2022-Q2,3.1,None
Netherlands,2022-Q3,3.7,None
Netherlands,2022-Q4,9.8,None
Netherlands,2023-Q1,9.9,None
Netherlands,2023-Q2,8.9,None
Netherlands,2023-Q3,8.4,None
Netherlands,2023-Q4,12.1,None
Netherlands,2024-Q1,10.3,None
Netherlands,2024-Q2,8.9,None
Netherlands,2024-Q3,9.5,None
Austria,1991-Q1,.,None
Austria,1991-Q2,.,None
Austria,1991-Q3,.,None
Austria,1991-Q4,.,None
Austria,1992-Q1,.,None
Austria,1992-Q2,.,None
Austria,1992-Q3,.,None
Austria,1992-Q4,.,None
Austria,1993-Q1,.,None
Austria,1993-Q2,.,None
Austria,1993-Q3,.,None
Austria,1993-Q4,.,None
Austria,1994-Q1,.,None
Austria,1994-Q2,.,None
Austria,1994-Q3,.,None
Austria,1994-Q4,.,None
Austria,1995-Q1,0.5,None
Austria,1995-Q2,-4.8,None
Austria,1995-Q3,-2.5,None
Austria,1995-Q4,-3.9,None
Austria,1996-Q1,-0.2,None
Austria,1996-Q2,-5,None
Austria,1996-Q3,-3.3,None
Austria,1996-Q4,-2.5,None
Austria,1997-Q1,-1.2,None
Austria,1997-Q2,-4.1,None
Austria,1997-Q3,-3.3,None
Austria,1997-Q4,-1.6,None
Austria,1998-Q1,-0.4,None
Austria,1998-Q2,-3.2,None
Austria,1998-Q3,-2.4,None
Austria,1998-Q4,-1.4,None
Austria,1999-Q1,-0.4,None
Austria,1999-Q2,-4,None
Austria,1999-Q3,-3,None
Austria,1999-Q4,-1.6,None
Austria,2000-Q1,1.7,None
Austria,2000-Q2,-2.5,None
Austria,2000-Q3,-1.3,None
Austria,2000-Q4,-0.6,None
Austria,2001-Q1,1.1,None
Austria,2001-Q2,-3.4,None
Austria,2001-Q3,-0.8,None
Austria,2001-Q4,0,None
Austria,2002-Q1,5.4,None
Austria,2002-Q2,-0.5,None
Austria,2002-Q3,1.6,None
Austria,2002-Q4,2.2,None
Austria,2003-Q1,4.8,None
Austria,2003-Q2,-0.7,None
Austria,2003-Q3,0.2,None
Austria,2003-Q4,2,None
Austria,2004-Q1,5.9,None
Austria,2004-Q2,1,None
Austria,2004-Q3,0.4,None
Austria,2004-Q4,1.3,None
Austria,2005-Q1,5.9,None
Austria,2005-Q2,0.1,None
Austria,2005-Q3,-0.1,None
Austria,2005-Q4,3.4,None
Austria,2006-Q1,6.5,None
Austria,2006-Q2,1,None
Austria,2006-Q3,0.3,None
Austria,2006-Q4,5.5,None
Austria,2007-Q1,7.4,None
Austria,2007-Q2,2.3,None
Austria,2007-Q3,1,None
Austria,2007-Q4,4.8,None
Austria,2008-Q1,8.9,None
Austria,2008-Q2,2.2,None
Austria,2008-Q3,3,None
Austria,2008-Q4,4.3,None
Austria,2009-Q1,5.9,None
Austria,2009-Q2,0.2,None
Austria,2009-Q3,0.8,None
Austria,2009-Q4,3.7,None
Austria,2010-Q1,6.3,None
Austria,2010-Q2,1,None
Austria,2010-Q3,0.9,None
Austria,2010-Q4,3.5,None
Austria,2011-Q1,3.8,None
Austria,2011-Q2,-0.3,None
Austria,2011-Q3,-1.1,None
Austria,2011-Q4,4.1,None
Austria,2012-Q1,3.2,None
Austria,2012-Q2,-0.3,None
Austria,2012-Q3,0.6,None
Austria,2012-Q4,2.5,None
Austria,2013-Q1,4.6,None
Austria,2013-Q2,0.4,None
Austria,2013-Q3,0.2,None
Austria,2013-Q4,1.9,None
Austria,2014-Q1,2.3,None
Austria,2014-Q2,-0.2,None
Austria,2014-Q3,1.1,None
Austria,2014-Q4,6.2,None
Austria,2015-Q1,4.4,None
Austria,2015-Q2,0.1,None
Austria,2015-Q3,0.5,None
Austria,2015-Q4,1.4,None
Austria,2016-Q1,6,None
Austria,2016-Q2,1.3,None
Austria,2016-Q3,2,None
Austria,2016-Q4,1.1,None
Austria,2017-Q1,3.9,None
Austria,2017-Q2,-1.2,None
Austria,2017-Q3,-0.5,None
Austria,2017-Q4,2.9,None
Austria,2018-Q1,5.3,None
Austria,2018-Q2,-0.3,None
Austria,2018-Q3,-0.3,None
Austria,2018-Q4,-1.1,None
Austria,2019-Q1,5.7,None
Austria,2019-Q2,-0.6,None
Austria,2019-Q3,1.7,None
Austria,2019-Q4,2.8,None
Austria,2020-Q1,6.8,None
Austria,2020-Q2,0.5,None
Austria,2020-Q3,3.9,None
Austria,2020-Q4,2.1,None
Austria,2021-Q1,1.3,None
Austria,2021-Q2,0,None
Austria,2021-Q3,3.1,None
Austria,2021-Q4,2.4,None
Austria,2022-Q1,1.3,None
Austria,2022-Q2,-2.8,None
Austria,2022-Q3,-2.2,None
Austria,2022-Q4,0.3,None
Austria,2023-Q1,4,None
Austria,2023-Q2,-2.6,None
Austria,2023-Q3,0.8,None
Austria,2023-Q4,3.1,None
Austria,2024-Q1,6.9,None
Austria,2024-Q2,0.6,None
Austria,2024-Q3,1.3,None
Poland,1991-Q1,.,None
Poland,1991-Q2,.,None
Poland,1991-Q3,.,None
Poland,1991-Q4,.,None
Poland,1992-Q1,.,None
Poland,1992-Q2,.,None
Poland,1992-Q3,.,None
Poland,1992-Q4,.,None
Poland,1993-Q1,.,None
Poland,1993-Q2,.,None
Poland,1993-Q3,.,None
Poland,1993-Q4,.,None
Poland,1994-Q1,.,None
Poland,1994-Q2,.,None
Poland,1994-Q3,.,None
Poland,1994-Q4,.,None
Poland,1995-Q1,.,None
Poland,1995-Q2,.,None
Poland,1995-Q3,.,None
Poland,1995-Q4,.,None
Poland,1996-Q1,.,None
Poland,1996-Q2,.,None
Poland,1996-Q3,.,None
Poland,1996-Q4,.,None
Poland,1997-Q1,.,None
Poland,1997-Q2,.,None
Poland,1997-Q3,.,None
Poland,1997-Q4,.,None
Poland,1998-Q1,.,None
Poland,1998-Q2,.,None
Poland,1998-Q3,.,None
Poland,1998-Q4,.,None
Poland,1999-Q1,.,None
Poland,1999-Q2,.,None
Poland,1999-Q3,.,None
Poland,1999-Q4,.,None
Poland,2000-Q1,.,None
Poland,2000-Q2,.,None
Poland,2000-Q3,.,None
Poland,2000-Q4,.,None
Poland,2001-Q1,.,None
Poland,2001-Q2,.,None
Poland,2001-Q3,.,None
Poland,2001-Q4,.,None
Poland,2002-Q1,.,None
Poland,2002-Q2,.,None
Poland,2002-Q3,.,None
Poland,2002-Q4,.,None
Poland,2003-Q1,.,None
Poland,2003-Q2,.,None
Poland,2003-Q3,.,None
Poland,2003-Q4,.,None
Poland,2004-Q1,-6.6,None
Poland,2004-Q2,-7.5,None
Poland,2004-Q3,-5.8,None
Poland,2004-Q4,-4.4,None
Poland,2005-Q1,-2.7,None
Poland,2005-Q2,-3.3,None
Poland,2005-Q3,-3.7,None
Poland,2005-Q4,-3.5,None
Poland,2006-Q1,-3.8,None
Poland,2006-Q2,-4.6,None
Poland,2006-Q3,-4.3,None
Poland,2006-Q4,-5.5,None
Poland,2007-Q1,-6,None
Poland,2007-Q2,-7.8,None
Poland,2007-Q3,-6.2,None
Poland,2007-Q4,-6.6,None
Poland,2008-Q1,-5.5,None
Poland,2008-Q2,-6.9,None
Poland,2008-Q3,-7.2,None
Poland,2008-Q4,-7.1,None
Poland,2009-Q1,-1.6,None
Poland,2009-Q2,-4.2,None
Poland,2009-Q3,-4.5,None
Poland,2009-Q4,-4.8,None
Poland,2010-Q1,-5.1,None
Poland,2010-Q2,-3.9,None
Poland,2010-Q3,-6.1,None
Poland,2010-Q4,-5.4,None
Poland,2011-Q1,-4.3,None
Poland,2011-Q2,-6.1,None
Poland,2011-Q3,-6,None
Poland,2011-Q4,-4,None
Poland,2012-Q1,-6.5,None
Poland,2012-Q2,-4.4,None
Poland,2012-Q3,-4.1,None
Poland,2012-Q4,-1.9,None
Poland,2013-Q1,-2.6,None
Poland,2013-Q2,-3.3,None
Poland,2013-Q3,-2,None
Poland,2013-Q4,-0.4,None
Poland,2014-Q1,-4,None
Poland,2014-Q2,-4.8,None
Poland,2014-Q3,-3.2,None
Poland,2014-Q4,0,None
Poland,2015-Q1,-1.7,None
Poland,2015-Q2,-2.1,None
Poland,2015-Q3,-2.9,None
Poland,2015-Q4,1.1,None
Poland,2016-Q1,-1,None
Poland,2016-Q2,0.3,None
Poland,2016-Q3,-4.4,None
Poland,2016-Q4,0.7,None
Poland,2017-Q1,-0.2,None
Poland,2017-Q2,-2,None
Poland,2017-Q3,-1.6,None
Poland,2017-Q4,-0.9,None
Poland,2018-Q1,-1.7,None
Poland,2018-Q2,-1.6,None
Poland,2018-Q3,-3.7,None
Poland,2018-Q4,-1,None
Poland,2019-Q1,-0.9,None
Poland,2019-Q2,-1,None
Poland,2019-Q3,-1.6,None
Poland,2019-Q4,2,None
Poland,2020-Q1,0.7,None
Poland,2020-Q2,3.4,None
Poland,2020-Q3,1.2,None
Poland,2020-Q4,4,None
Poland,2021-Q1,0.4,None
Poland,2021-Q2,1.3,None
Poland,2021-Q3,-3.6,None
Poland,2021-Q4,-2.9,None
Poland,2022-Q1,-4,None
Poland,2022-Q2,-1.3,None
Poland,2022-Q3,-2.8,None
Poland,2022-Q4,-1.1,None
Poland,2023-Q1,3.4,None
Poland,2023-Q2,1.5,None
Poland,2023-Q3,1,None
Poland,2023-Q4,1.5,None
Poland,2024-Q1,2.4,None
Poland,2024-Q2,0.2,None
Poland,2024-Q3,-2,None
Portugal,1991-Q1,.,None
Portugal,1991-Q2,.,None
Portugal,1991-Q3,.,None
Portugal,1991-Q4,.,None
Portugal,1992-Q1,.,None
Portugal,1992-Q2,.,None
Portugal,1992-Q3,.,None
Portugal,1992-Q4,.,None
Portugal,1993-Q1,.,None
Portugal,1993-Q2,.,None
Portugal,1993-Q3,.,None
Portugal,1993-Q4,.,None
Portugal,1994-Q1,.,None
Portugal,1994-Q2,.,None
Portugal,1994-Q3,.,None
Portugal,1994-Q4,.,None
Portugal,1995-Q1,.,None
Portugal,1995-Q2,.,None
Portugal,1995-Q3,.,None
Portugal,1995-Q4,.,None
Portugal,1996-Q1,-5,None
Portugal,1996-Q2,-5.7,None
Portugal,1996-Q3,-1.2,None
Portugal,1996-Q4,-5.8,None
Portugal,1997-Q1,-7.1,None
Portugal,1997-Q2,-6.3,None
Portugal,1997-Q3,-3.2,None
Portugal,1997-Q4,-7.9,None
Portugal,1998-Q1,-8.8,None
Portugal,1998-Q2,-8.4,None
Portugal,1998-Q3,-3.4,None
Portugal,1998-Q4,-9.7,None
Portugal,1999-Q1,-8.7,None
Portugal,1999-Q2,-9.3,None
Portugal,1999-Q3,-6.2,None
Portugal,1999-Q4,-11.2,None
Portugal,2000-Q1,-12.8,None
Portugal,2000-Q2,-12.4,None
Portugal,2000-Q3,-6.8,None
Portugal,2000-Q4,-11.3,None
Portugal,2001-Q1,-11.1,None
Portugal,2001-Q2,-13,None
Portugal,2001-Q3,-7.8,None
Portugal,2001-Q4,-9.9,None
Portugal,2002-Q1,-9.6,None
Portugal,2002-Q2,-10.2,None
Portugal,2002-Q3,-6.1,None
Portugal,2002-Q4,-7.7,None
Portugal,2003-Q1,-6.4,None
Portugal,2003-Q2,-7,None
Portugal,2003-Q3,-5,None
Portugal,2003-Q4,-8,None
Portugal,2004-Q1,-8.2,None
Portugal,2004-Q2,-7.8,None
Portugal,2004-Q3,-6.3,None
Portugal,2004-Q4,-9.4,None
Portugal,2005-Q1,-10.6,None
Portugal,2005-Q2,-10.2,None
Portugal,2005-Q3,-7.8,None
Portugal,2005-Q4,-9.7,None
Portugal,2006-Q1,-13,None
Portugal,2006-Q2,-11.7,None
Portugal,2006-Q3,-7,None
Portugal,2006-Q4,-9.5,None
Portugal,2007-Q1,-9.1,None
Portugal,2007-Q2,-10,None
Portugal,2007-Q3,-8,None
Portugal,2007-Q4,-11.2,None
Portugal,2008-Q1,-12,None
Portugal,2008-Q2,-13.3,None
Portugal,2008-Q3,-10.7,None
Portugal,2008-Q4,-11.3,None
Portugal,2009-Q1,-11.5,None
Portugal,2009-Q2,-10.7,None
Portugal,2009-Q3,-10.2,None
Portugal,2009-Q4,-9.1,None
Portugal,2010-Q1,-11,None
Portugal,2010-Q2,-11.9,None
Portugal,2010-Q3,-7.8,None
Portugal,2010-Q4,-10.4,None
Portugal,2011-Q1,-9.5,None
Portugal,2011-Q2,-7.3,None
Portugal,2011-Q3,-4.6,None
Portugal,2011-Q4,-3.1,None
Portugal,2012-Q1,-7,None
Portugal,2012-Q2,-1.1,None
Portugal,2012-Q3,0.9,None
Portugal,2012-Q4,1.1,None
Portugal,2013-Q1,-0.7,None
Portugal,2013-Q2,1.2,None
Portugal,2013-Q3,3.6,None
Portugal,2013-Q4,1.9,None
Portugal,2014-Q1,-0.8,None
Portugal,2014-Q2,-0.1,None
Portugal,2014-Q3,0.9,None
Portugal,2014-Q4,1.3,None
Portugal,2015-Q1,0.4,None
Portugal,2015-Q2,-2.2,None
Portugal,2015-Q3,3.3,None
Portugal,2015-Q4,0.4,None
Portugal,2016-Q1,-0.2,None
Portugal,2016-Q2,-0.1,None
Portugal,2016-Q3,4.9,None
Portugal,2016-Q4,0.9,None
Portugal,2017-Q1,0.4,None
Portugal,2017-Q2,-1.7,None
Portugal,2017-Q3,5.8,None
Portugal,2017-Q4,1.5,None
Portugal,2018-Q1,-0.5,None
Portugal,2018-Q2,-1.3,None
Portugal,2018-Q3,4.7,None
Portugal,2018-Q4,-0.1,None
Portugal,2019-Q1,-0.9,None
Portugal,2019-Q2,-1.3,None
Portugal,2019-Q3,4.5,None
Portugal,2019-Q4,0.7,None
Portugal,2020-Q1,-1.5,None
Portugal,2020-Q2,-3.6,None
Portugal,2020-Q3,1.2,None
Portugal,2020-Q4,0.8,None
Portugal,2021-Q1,-0.1,None
Portugal,2021-Q2,-3.1,None
Portugal,2021-Q3,1.3,None
Portugal,2021-Q4,-0.8,None
Portugal,2022-Q1,-3.3,None
Portugal,2022-Q2,-4.2,None
Portugal,2022-Q3,1.5,None
Portugal,2022-Q4,-2,None
Portugal,2023-Q1,0.1,None
Portugal,2023-Q2,-0.4,None
Portugal,2023-Q3,3.8,None
Portugal,2023-Q4,-1.5,None
Portugal,2024-Q1,2.7,None
Portugal,2024-Q2,1.5,None
Portugal,2024-Q3,4.7,None
Romania,1991-Q1,.,None
Romania,1991-Q2,.,None
Romania,1991-Q3,.,None
Romania,1991-Q4,.,None
Romania,1992-Q1,.,None
Romania,1992-Q2,.,None
Romania,1992-Q3,.,None
Romania,1992-Q4,.,None
Romania,1993-Q1,.,None
Romania,1993-Q2,.,None
Romania,1993-Q3,.,None
Romania,1993-Q4,.,None
Romania,1994-Q1,.,None
Romania,1994-Q2,.,None
Romania,1994-Q3,.,None
Romania,1994-Q4,.,None
Romania,1995-Q1,.,None
Romania,1995-Q2,.,None
Romania,1995-Q3,.,None
Romania,1995-Q4,.,None
Romania,1996-Q1,.,None
Romania,1996-Q2,.,None
Romania,1996-Q3,.,None
Romania,1996-Q4,.,None
Romania,1997-Q1,.,None
Romania,1997-Q2,.,None
Romania,1997-Q3,.,None
Romania,1997-Q4,.,None
Romania,1998-Q1,.,None
Romania,1998-Q2,.,None
Romania,1998-Q3,.,None
Romania,1998-Q4,.,None
Romania,1999-Q1,-4.2,None
Romania,1999-Q2,-6.8,None
Romania,1999-Q3,0.2,None
Romania,1999-Q4,-6.3,None
Romania,2000-Q1,-1.7,None
Romania,2000-Q2,-5.5,None
Romania,2000-Q3,-1.8,None
Romania,2000-Q4,-5.8,None
Romania,2001-Q1,-5.7,None
Romania,2001-Q2,-8.7,None
Romania,2001-Q3,0.2,None
Romania,2001-Q4,-8.6,None
Romania,2002-Q1,-3,None
Romania,2002-Q2,-6.1,None
Romania,2002-Q3,-0.4,None
Romania,2002-Q4,-4.3,None
Romania,2003-Q1,-2.7,None
Romania,2003-Q2,-9.9,None
Romania,2003-Q3,-2.6,None
Romania,2003-Q4,-8.7,None
Romania,2004-Q1,-6.4,None
Romania,2004-Q2,-10.1,None
Romania,2004-Q3,-6.4,None
Romania,2004-Q4,-10.3,None
Romania,2005-Q1,-6.9,None
Romania,2005-Q2,-11.3,None
Romania,2005-Q3,-7.1,None
Romania,2005-Q4,-9.5,None
Romania,2006-Q1,-7.2,None
Romania,2006-Q2,-12.7,None
Romania,2006-Q3,-9.7,None
Romania,2006-Q4,-11.7,None
Romania,2007-Q1,-12.4,None
Romania,2007-Q2,-15.5,None
Romania,2007-Q3,-11.9,None
Romania,2007-Q4,-14.4,None
Romania,2008-Q1,-12.8,None
Romania,2008-Q2,-16.9,None
Romania,2008-Q3,-10.2,None
Romania,2008-Q4,-7.6,None
Romania,2009-Q1,-2.5,None
Romania,2009-Q2,-7,None
Romania,2009-Q3,-3.5,None
Romania,2009-Q4,-5.2,None
Romania,2010-Q1,-6.8,None
Romania,2010-Q2,-8.6,None
Romania,2010-Q3,-3.4,None
Romania,2010-Q4,-2.8,None
Romania,2011-Q1,-2.6,None
Romania,2011-Q2,-8.7,None
Romania,2011-Q3,-4.2,None
Romania,2011-Q4,-3.3,None
Romania,2012-Q1,-4.4,None
Romania,2012-Q2,-6.7,None
Romania,2012-Q3,-4.9,None
Romania,2012-Q4,-3,None
Romania,2013-Q1,-0.3,None
Romania,2013-Q2,0.3,None
Romania,2013-Q3,-1.7,None
Romania,2013-Q4,-2.2,None
Romania,2014-Q1,0.6,None
Romania,2014-Q2,-2.2,None
Romania,2014-Q3,-0.5,None
Romania,2014-Q4,0.7,None
Romania,2015-Q1,4.2,None
Romania,2015-Q2,-3.9,None
Romania,2015-Q3,-1.5,None
Romania,2015-Q4,-0.5,None
Romania,2016-Q1,-0.9,None
Romania,2016-Q2,-5,None
Romania,2016-Q3,-1.6,None
Romania,2016-Q4,-1,None
Romania,2017-Q1,-2,None
Romania,2017-Q2,-6.5,None
Romania,2017-Q3,-2.4,None
Romania,2017-Q4,-2.2,None
Romania,2018-Q1,-2.4,None
Romania,2018-Q2,-5.9,None
Romania,2018-Q3,-5.8,None
Romania,2018-Q4,-3.9,None
Romania,2019-Q1,-3.3,None
Romania,2019-Q2,-6,None
Romania,2019-Q3,-6,None
Romania,2019-Q4,-3.9,None
Romania,2020-Q1,-2.5,None
Romania,2020-Q2,-6.5,None
Romania,2020-Q3,-6.2,None
Romania,2020-Q4,-4.8,None
Romania,2021-Q1,-5.5,None
Romania,2021-Q2,-8.5,None
Romania,2021-Q3,-7.9,None
Romania,2021-Q4,-6.6,None
Romania,2022-Q1,-9,None
Romania,2022-Q2,-10.9,None
Romania,2022-Q3,-11.5,None
Romania,2022-Q4,-6.9,None
Romania,2023-Q1,-5.7,None
Romania,2023-Q2,-6.9,None
Romania,2023-Q3,-8,None
Romania,2023-Q4,-5.9,None
Romania,2024-Q1,-6.1,None
Romania,2024-Q2,-9.1,None
Romania,2024-Q3,-9.5,None
Slovenia,1991-Q1,.,None
Slovenia,1991-Q2,.,None
Slovenia,1991-Q3,.,None
Slovenia,1991-Q4,.,None
Slovenia,1992-Q1,.,None
Slovenia,1992-Q2,.,None
Slovenia,1992-Q3,.,None
Slovenia,1992-Q4,.,None
Slovenia,1993-Q1,.,None
Slovenia,1993-Q2,.,None
Slovenia,1993-Q3,.,None
Slovenia,1993-Q4,.,None
Slovenia,1994-Q1,.,None
Slovenia,1994-Q2,.,None
Slovenia,1994-Q3,.,None
Slovenia,1994-Q4,.,None
Slovenia,1995-Q1,2.7,None
Slovenia,1995-Q2,-2.3,None
Slovenia,1995-Q3,0.7,None
Slovenia,1995-Q4,-2.5,None
Slovenia,1996-Q1,0.2,None
Slovenia,1996-Q2,-1.1,None
Slovenia,1996-Q3,1.7,None
Slovenia,1996-Q4,-0.4,None
Slovenia,1997-Q1,-1.1,None
Slovenia,1997-Q2,-0.6,None
Slovenia,1997-Q3,0.6,None
Slovenia,1997-Q4,1.4,None
Slovenia,1998-Q1,-2.3,None
Slovenia,1998-Q2,-0.5,None
Slovenia,1998-Q3,1.2,None
Slovenia,1998-Q4,-1.2,None
Slovenia,1999-Q1,-1.6,None
Slovenia,1999-Q2,-8.7,None
Slovenia,1999-Q3,-0.2,None
Slovenia,1999-Q4,-2.4,None
Slovenia,2000-Q1,-4,None
Slovenia,2000-Q2,-2.1,None
Slovenia,2000-Q3,-3.1,None
Slovenia,2000-Q4,-2.1,None
Slovenia,2001-Q1,0.8,None
Slovenia,2001-Q2,-1.5,None
Slovenia,2001-Q3,1.2,None
Slovenia,2001-Q4,-0.2,None
Slovenia,2002-Q1,-0.1,None
Slovenia,2002-Q2,1.1,None
Slovenia,2002-Q3,2.8,None
Slovenia,2002-Q4,-0.3,None
Slovenia,2003-Q1,-1.2,None
Slovenia,2003-Q2,-0.9,None
Slovenia,2003-Q3,0.3,None
Slovenia,2003-Q4,-1.5,None
Slovenia,2004-Q1,-1.8,None
Slovenia,2004-Q2,-3,None
Slovenia,2004-Q3,-2.2,None
Slovenia,2004-Q4,-3.7,None
Slovenia,2005-Q1,-2.3,None
Slovenia,2005-Q2,0.8,None
Slovenia,2005-Q3,0.3,None
Slovenia,2005-Q4,-6,None
